chr	start	end	log2_TNratio_corrected
chr1	36000001	36500000	0.0997146164568398
chr1	36500001	37000000	-0.00727432613673992
chr1	37000001	37500000	0.0490607421250041
chr1	37500001	38000000	0.0740783681312364
chr1	38000001	38500000	-0.000935911189604385
chr1	38500001	39000000	0.0394959979339306
chr1	39000001	39500000	0.143237639486444
chr1	39500001	40000000	0.0117683556332721
chr1	40000001	40500000	0.212504461929643
chr1	40500001	41000000	0.0983956621970083
chr1	41000001	41500000	-0.046575800924998
chr1	41500001	42000000	0.113120266508393
chr1	42000001	42500000	0.0208450848348647
chr1	42500001	43000000	0.0250159419104561
chr1	43000001	43500000	0.00735054293048474
chr1	43500001	44000000	0.00438765594864463
chr1	44000001	44500000	0.000696232891931804
chr1	44500001	45000000	0.13357071190128
chr1	45000001	45500000	0.0357188929476426
chr1	45500001	46000000	0.0558485479876618
chr1	46000001	46500000	0.0245959598450709
chr1	46500001	47000000	0.147133651144447
chr1	47000001	47500000	0.0619326466919035
chr1	47500001	48000000	0.0359677790421431
chr1	48000001	48500000	0.0219897250400991
chr1	48500001	49000000	0.102436946998653
chr1	49000001	49500000	0.0490590401817736
chr1	49500001	50000000	0.0641903473228291
chr1	50000001	50500000	-0.00497000099479672
chr1	50500001	51000000	0.0246459062291136
chr1	51000001	51500000	0.128368400006129
chr1	51500001	52000000	0.0500987039051645
chr1	52000001	52500000	0.0546385912791268
chr1	52500001	53000000	-0.00546771423785797
chr1	53000001	53500000	0.0206489980292052
chr1	53500001	54000000	-0.0443074851943351
chr1	54000001	54500000	0.0608982988765439
chr1	54500001	55000000	0.0796363947664894
chr1	55000001	55500000	0.0302237281101022
chr1	55500001	56000000	0.000615007080644436
chr1	56000001	56500000	0.173144858045241
chr1	56500001	57000000	0.0569665582314719
chr1	57000001	57500000	0.00239352568437846
chr1	57500001	58000000	-0.0693431216306088
chr1	58000001	58500000	0.112340296884835
chr1	58500001	59000000	0.14567904073007
chr1	59000001	59500000	0.0113378436234784
chr1	59500001	60000000	0.0349501691669233
chr1	60000001	60500000	-0.0383288772044168
chr1	60500001	61000000	-0.0237363093427228
chr1	61000001	61500000	0.0532515983087158
chr1	61500001	62000000	0.0409871865181535
chr1	62000001	62500000	-0.0553072326367869
chr1	62500001	63000000	-0.021057796169915
chr1	63000001	63500000	0.0242253574719035
chr1	63500001	64000000	0.0660109204184588
chr1	64000001	64500000	-0.0170590089597702
chr1	64500001	65000000	0.0521756411550986
chr1	65000001	65500000	0.0629891894193017
chr1	65500001	66000000	0.0694685348749363
chr1	66000001	66500000	0.0222757289803215
chr1	66500001	67000000	-0.026059168360977
chr1	67000001	67500000	-0.0493231276665775
chr1	67500001	68000000	-0.0387831663590006
chr1	68000001	68500000	0.0319515029471826
chr1	68500001	69000000	-0.00447556225968517
chr1	69000001	69500000	0.0576731026778347
chr1	69500001	70000000	-0.00435291212293908
chr1	70000001	70500000	0.0375764977332895
chr1	70500001	71000000	-0.0310349431695398
chr1	71000001	71500000	-0.043097859423589
chr1	71500001	72000000	-0.0105780246308155
chr1	72000001	72500000	0.0332381171011985
chr1	72500001	73000000	0.00893965267092695
chr1	73000001	73500000	-0.0518067126336365
chr1	73500001	74000000	-0.014884948522722
chr1	74000001	74500000	0.0736638187168601
chr1	74500001	75000000	-0.0425101808080035
chr1	75000001	75500000	-0.0726886879129827
chr1	75500001	76000000	-0.021822288457795
chr1	76000001	76500000	-0.0379529324034191
chr1	76500001	77000000	-0.0820690291824662
chr1	77000001	77500000	-0.0554640446021802
chr1	77500001	78000000	-0.0724063846951617
chr1	78000001	78500000	-0.0449904814483595
chr1	78500001	79000000	-0.0651247284997041
chr1	79000001	79500000	-0.0946644168154308
chr1	79500001	80000000	-0.0277980070951105
chr1	80000001	80500000	0.0406001049623903
chr1	80500001	81000000	-0.0894834326336457
chr1	81000001	81500000	0.0192066478896454
chr1	81500001	82000000	-0.0299300693247982
chr1	82000001	82500000	-0.0333416321790169
chr1	82500001	83000000	-0.0630745452497955
chr1	83500001	84000000	0.0411709229330363
chr1	84000001	84500000	-0.0112961413237229
chr1	84500001	85000000	-0.0483014815102577
chr1	85000001	85500000	-0.0943534013466558
chr1	85500001	86000000	-0.0969929478112563
chr1	86000001	86500000	-0.0237175285716774
chr1	86500001	87000000	-0.0154130180674159
chr1	87000001	87500000	0.0233481016114073
chr1	87500001	88000000	-0.0798617570053648
chr1	88000001	88500000	-0.0161798931167708
chr1	88500001	89000000	0.0300394427334289
chr1	89000001	89500000	0.0110014972062491
chr1	89500001	90000000	-0.0154663168244524
chr1	90000001	90500000	-0.0126894027988223
chr1	90500001	91000000	-0.0105865180947873
chr1	91000001	91500000	0.00666421427154657
chr1	91500001	92000000	-0.117256943368713
chr1	92000001	92500000	0.0024585553147406
chr1	92500001	93000000	-0.0983484985138712
chr1	93000001	93500000	-0.0067418672660048
chr1	93500001	94000000	0.0682433331240782
chr1	94000001	94500000	-0.0132576907147926
chr1	94500001	95000000	-0.0212563571830737
chr1	95000001	95500000	-0.00189154351648885
chr1	95500001	96000000	0.0931832282132386
chr1	96000001	96500000	-0.0272148479920988
chr1	96500001	97000000	-0.0537590997159323
chr1	97000001	97500000	0.018106023619711
chr1	97500001	98000000	0.0104041358892603
chr1	98000001	98500000	-0.026096069361438
chr1	98500001	99000000	-0.0719774281900444
chr1	99000001	99500000	-0.0107327448971945
chr1	99500001	100000000	-0.041652215724157
chr1	100000001	100500000	-0.0732939552566351
chr1	100500001	101000000	-0.0297713781527421
chr1	101000001	101500000	0.0607478962056047
chr1	101500001	102000000	0.00345937362355201
chr1	102000001	102500000	-0.0390176223549898
chr1	102500001	103000000	-0.0198698356591103
chr1	103000001	103500000	-0.0423493544114593
chr1	103500001	104000000	-0.263560282556675
chr1	104000001	104500000	-0.0595946274871965
chr1	104500001	105000000	-0.0103032306820046
chr1	105000001	105500000	0.00354840565529831
chr1	105500001	106000000	-0.0394801257770053
chr1	106000001	106500000	0.00881231228137359
chr1	106500001	107000000	0.00582600346080397
chr1	107000001	107500000	-0.105769947142972
chr1	107500001	108000000	0.0484469736111355
chr1	108500001	109000000	-0.00280055806187753
chr1	109000001	109500000	0.0698201065023251
chr1	109500001	110000000	0.0834991425415242
chr1	110000001	110500000	-0.021355591424319
chr1	110500001	111000000	0.0836990495854618
chr1	111000001	111500000	0.00671057362428785
chr1	111500001	112000000	0.10466749127474
chr1	112000001	112500000	-0.067189309620004
chr1	112500001	113000000	-0.0214924761830067
chr1	113000001	113500000	0.0105842349252716
chr1	113500001	114000000	0.052761083682894
chr1	114000001	114500000	-0.0119262173180432
chr1	114500001	115000000	-0.0342242965261955
chr1	115000001	115500000	0.108448458678154
chr1	115500001	116000000	-0.0131954840410018
chr1	116000001	116500000	0.0420130261304665
chr1	116500001	117000000	0.121082107675483
chr1	117000001	117500000	-0.118035497215455
chr1	117500001	118000000	-0.0414596711213631
chr1	118000001	118500000	-0.0434687874208528
chr1	118500001	119000000	0.0183983614713396
chr1	119000001	119500000	0.0864848093611759
chr1	119500001	120000000	-0.0238400269493534
chr1	145500001	146000000	0.0799748518731711
chr1	147000001	147500000	0.0220966854904441
chr1	147500001	148000000	0.109902423663059
chr1	150000001	150500000	0.0257664069517259
chr1	150500001	151000000	0.0900652208451324
chr1	151000001	151500000	0.114913618429026
chr1	151500001	152000000	0.116897312552899
chr1	152000001	152500000	0.119612838180779
chr1	152500001	153000000	-0.0192840393095019
chr1	153000001	153500000	0.157248561964254
chr1	153500001	154000000	0.135801732837071
chr1	154000001	154500000	0.0319175213552192
chr1	154500001	155000000	0.0565980491222546
chr1	155000001	155500000	0.0890797841874724
chr1	155500001	156000000	0.0828664145380809
chr1	156000001	156500000	0.0560208787700759
chr1	156500001	157000000	0.0120920491567153
chr1	157000001	157500000	0.0304887598938722
chr1	157500001	158000000	0.0702556728146666
chr1	158000001	158500000	0.143147219538441
chr1	158500001	159000000	0.100319969089432
chr1	159000001	159500000	0.130397897430162
chr1	159500001	160000000	0.0880407056700859
chr1	160000001	160500000	0.0991797826586874
chr1	160500001	161000000	0.151261980615375
chr1	161000001	161500000	0.0674414010878074
chr1	161500001	162000000	-0.0673360333067045
chr1	162000001	162500000	0.0927870364000328
chr1	162500001	163000000	-0.0336603445489042
chr1	163000001	163500000	0.0402113097438341
chr1	163500001	164000000	0.0657819468223004
chr1	164000001	164500000	0.0681406152849365
chr1	164500001	165000000	0.0103868074834479
chr1	165000001	165500000	0.0480143742510172
chr1	165500001	166000000	0.039229854977012
chr1	166000001	166500000	0.0851926260141637
chr1	166500001	167000000	-0.0185477241055511
chr1	167000001	167500000	0.0637560020017654
chr1	167500001	168000000	0.113545248183306
chr1	168000001	168500000	0.0971942995999522
chr1	168500001	169000000	0.114387555278266
chr1	169000001	169500000	-0.0157969156956641
chr1	169500001	170000000	0.0276703699300433
chr1	170000001	170500000	-0.0231325706252984
chr1	170500001	171000000	-0.02097755919685
chr1	171000001	171500000	0.0360609630661888
chr1	171500001	172000000	0.087877488632962
chr1	172000001	172500000	0.0249345337269875
chr1	172500001	173000000	0.084656166918205
chr1	173000001	173500000	0.048804881983216
chr1	173500001	174000000	0.0332849034172114
chr1	174000001	174500000	0.129755651782139
chr1	174500001	175000000	0.0708139225623496
chr1	175000001	175500000	0.0862851819342746
chr1	175500001	176000000	0.121151154997574
chr1	176000001	176500000	0.139788271083123
chr1	176500001	177000000	0.0743533590650273
chr1	177000001	177500000	0.0656108345421638
chr1	177500001	178000000	0.130304401717277
chr1	178000001	178500000	0.0290681635060019
chr1	178500001	179000000	0.136600385715967
chr1	179000001	179500000	0.0525498052228208
chr1	179500001	180000000	-0.0031916941145217
chr1	180000001	180500000	0.0365969832473289
chr1	180500001	181000000	-0.0759788229860614
chr1	181000001	181500000	0.0246263709897479
chr1	181500001	182000000	0.0185622376208675
chr1	182000001	182500000	0.101710813929929
chr1	182500001	183000000	0.00737318451165447
chr1	183000001	183500000	0.0994435111989545
chr1	183500001	184000000	0.085654703537911
chr1	184000001	184500000	-0.0151859052176817
chr1	184500001	185000000	0.0323156890250357
chr1	185000001	185500000	0.0625207230706903
chr1	185500001	186000000	0.0247722815095822
chr1	186000001	186500000	-0.0353455628869679
chr1	186500001	187000000	0.0992439255769955
chr1	187000001	187500000	-0.0178249080381416
chr1	187500001	188000000	0.0161543104878996
chr1	188000001	188500000	0.0461694753151863
chr1	188500001	189000000	-0.0572560405024665
chr1	189000001	189500000	-0.0522040461883491
chr1	189500001	190000000	-0.0179603879872352
chr1	190000001	190500000	NA
chr1	190500001	191000000	-0.0183574987906422
chr1	191000001	191500000	-0.0796452719208158
chr1	191500001	192000000	-0.0480830020843077
chr1	192000001	192500000	-0.0418387612746083
chr1	192500001	193000000	0.0142498421781603
chr1	193000001	193500000	-0.0680232250914977
chr1	193500001	194000000	-0.0784549530559764
chr1	194000001	194500000	-0.0525756072233608
chr1	194500001	195000000	-0.103019489704445
chr1	195000001	195500000	-0.0285393418813153
chr1	195500001	196000000	-0.120259840383244
chr1	196000001	196500000	-0.0109011996172067
chr1	196500001	197000000	0.0511348470959119
chr1	197000001	197500000	-0.0449952592038823
chr1	197500001	198000000	0.00653602536063675
chr1	198000001	198500000	0.0110825024797562
chr1	198500001	199000000	0.103566816829995
chr1	199000001	199500000	-0.072799141870109
chr1	199500001	200000000	0.0335701295812929
chr1	200000001	200500000	-0.0235531065785345
chr1	200500001	201000000	0.0763499684632471
chr1	201000001	201500000	-0.00639727262219614
chr1	201500001	202000000	-0.0433424963407871
chr1	202000001	202500000	0.0357398001458189
chr1	202500001	203000000	0.0681372629879992
chr1	203000001	203500000	0.159729917791563
chr1	203500001	204000000	0.110767128858523
chr1	204000001	204500000	0.0218256539964093
chr1	204500001	205000000	0.00785992204168331
chr1	205000001	205500000	-0.0248667304228786
chr1	205500001	206000000	0.0199744100172794
chr1	206500001	207000000	0.0109286885904703
chr1	207000001	207500000	-0.00553023925189193
chr1	207500001	208000000	-0.225562054065728
chr1	208000001	208500000	0.0340438227003051
chr1	208500001	209000000	-0.000720854356340492
chr1	209000001	209500000	0.00588283697905696
chr1	209500001	210000000	-0.0826131663844707
chr1	210000001	210500000	-0.0817488590594585
chr1	210500001	211000000	-0.0453511596014462
chr1	211000001	211500000	-0.0153019130615115
chr1	211500001	212000000	0.0390937408575794
chr1	212000001	212500000	0.014115080370631
chr1	212500001	213000000	0.0343241052301999
chr1	213000001	213500000	0.0293839081993114
chr1	213500001	214000000	-0.0843893748926939
chr1	214000001	214500000	-0.0405260880512249
chr1	214500001	215000000	-0.0300476358405714
chr1	215000001	215500000	-0.0250436298743337
chr1	215500001	216000000	-0.0594007430173487
chr1	216000001	216500000	-0.166141743144797
chr1	216500001	217000000	0.00323754206934829
chr1	217000001	217500000	-0.0547136000874456
chr1	217500001	218000000	-0.0362301855932377
chr1	218000001	218500000	-0.15828471662479
chr1	218500001	219000000	-0.0602092063395253
chr1	219000001	219500000	-0.116939365307118
chr1	219500001	220000000	0.0277089505901287
chr1	220000001	220500000	-0.00735241957644575
chr1	220500001	221000000	-0.0469368913459856
chr1	221000001	221500000	-0.00907212971084814
chr1	221500001	222000000	0.0694812463691613
chr1	222000001	222500000	-0.124882254648962
chr1	222500001	223000000	-0.0487509838188801
chr1	223000001	223500000	-0.100703059139229
chr1	224000001	224500000	0.00141851240127798
chr1	224500001	225000000	0.0113625386023793
chr1	225000001	225500000	-0.0523840181032938
chr1	225500001	226000000	0.0100874032239089
chr1	226000001	226500000	0.00116344856138717
chr1	226500001	227000000	-0.0314598962427257
chr1	227000001	227500000	-0.0437331397636179
chr1	227500001	228000000	-0.0424124174812014
chr1	228000001	228500000	0.0419855862316996
chr1	228500001	229000000	NA
chr1	229000001	229500000	0.0972273736315868
chr1	229500001	230000000	0.00930669776715755
chr1	230000001	230500000	0.0379119163262251
chr1	230500001	231000000	-0.0811369327934529
chr1	231000001	231500000	0.0410449662940589
chr1	231500001	232000000	0.147224146388861
chr1	232000001	232500000	-0.00620569515233584
chr1	232500001	233000000	-0.0127995966918124
chr1	233000001	233500000	-0.0148348141343217
chr1	233500001	234000000	0.00271100903845048
chr1	234000001	234500000	-0.0282621711915525
chr1	234500001	235000000	0.0996768225298553
chr1	235000001	235500000	-0.0444145446407961
chr1	235500001	236000000	0.0504117839924436
chr1	236000001	236500000	0.0598386844024277
chr1	236500001	237000000	-0.0380150649949417
chr1	237000001	237500000	0.0668504647631372
chr1	237500001	238000000	-0.0354713831121486
chr1	238000001	238500000	-0.00197268482482894
chr1	238500001	239000000	-0.079714721627994
chr1	239000001	239500000	0.00507980554559335
chr1	239500001	240000000	-0.0520382160205395
chr1	240000001	240500000	0.0190392643099479
chr1	240500001	241000000	0.0144435424996993
chr1	241000001	241500000	-0.0177807698072976
chr1	241500001	242000000	-0.0840195885175657
chr1	242000001	242500000	-0.0166711349548816
chr1	242500001	243000000	0.0503960764513099
chr1	243500001	244000000	-0.00894712959202721
chr1	244000001	244500000	0.0311579069566159
chr1	244500001	245000000	0.0162661934376439
chr1	245000001	245500000	0.0190391060206225
chr1	245500001	246000000	-0.0233543730200603
chr1	246000001	246500000	0.0300029429676793
chr1	246500001	247000000	-0.0163755838630214
chr1	247000001	247500000	-0.00601118224869039
chr1	247500001	248000000	0.0195450454667757
chr1	248000001	248500000	0.026383995398134
chr1	248500001	249000000	NA
chr2	1	500000	NA
chr2	500001	1000000	-0.0485066135455722
chr2	1000001	1500000	-0.115092617577865
chr2	1500001	2000000	-0.0859947570905383
chr2	2000001	2500000	0.0368542699265418
chr2	2500001	3000000	0.019870728477522
chr2	3000001	3500000	0.0147116597338947
chr2	3500001	4000000	-0.0450773771358336
chr2	4000001	4500000	0.0360776210780588
chr2	4500001	5000000	-0.0113344223725905
chr2	5000001	5500000	0.0344687607978074
chr2	5500001	6000000	0.0599492926813662
chr2	6000001	6500000	-0.151514032107735
chr2	6500001	7000000	0.0807079012868639
chr2	7000001	7500000	0.0178164450913098
chr2	7500001	8000000	0.00953588583868177
chr2	8000001	8500000	0.0368962380153654
chr2	8500001	9000000	0.0786172570715164
chr2	9000001	9500000	0.0734024731409239
chr2	9500001	10000000	0.00262041119328152
chr2	10000001	10500000	-0.0133818092802581
chr2	10500001	11000000	0.0211031051297704
chr2	11000001	11500000	-0.0353587769935413
chr2	11500001	12000000	-0.0411571982389402
chr2	12000001	12500000	0.0471860727998638
chr2	12500001	13000000	0.0318425443622986
chr2	13000001	13500000	-0.0198708953792641
chr2	13500001	14000000	0.0560091115661249
chr2	14000001	14500000	0.00657433768399106
chr2	14500001	15000000	-0.0108508478708083
chr2	15000001	15500000	0.0302599350343359
chr2	15500001	16000000	0.0453640869062528
chr2	16000001	16500000	NA
chr2	16500001	17000000	0.0580588683373293
chr2	17000001	17500000	0.0267549156958315
chr2	17500001	18000000	0.037424952843068
chr2	18000001	18500000	0.0148327485100822
chr2	18500001	19000000	0.0907687320313897
chr2	19000001	19500000	0.0559973650297053
chr2	19500001	20000000	0.00216675873836047
chr2	20000001	20500000	-0.0286848140255909
chr2	20500001	21000000	NA
chr2	21000001	21500000	0.0497889945233254
chr2	21500001	22000000	0.0687642544727464
chr2	22000001	22500000	0.027007817121467
chr2	22500001	23000000	0.0659570466434697
chr2	23000001	23500000	0.00340608310491519
chr2	23500001	24000000	0.0119789805531463
chr2	24000001	24500000	-0.0201147864695642
chr2	24500001	25000000	0.0862473918043865
chr2	25000001	25500000	0.0163425623212527
chr2	25500001	26000000	0.0473155983834261
chr2	26000001	26500000	0.0543439154738496
chr2	26500001	27000000	-0.00279271123912385
chr2	27000001	27500000	0.0615325134665834
chr2	27500001	28000000	0.0267205252069009
chr2	28000001	28500000	0.0197131251752946
chr2	28500001	29000000	0.00191645443753433
chr2	29000001	29500000	0.051162214814951
chr2	29500001	30000000	0.0604400272507291
chr2	30000001	30500000	0.00737602578431175
chr2	30500001	31000000	0.0474380921928151
chr2	31000001	31500000	NA
chr2	31500001	32000000	NA
chr2	32000001	32500000	0.0325980601598517
chr2	32500001	33000000	NA
chr2	33000001	33500000	-0.0461441108552068
chr2	33500001	34000000	-0.0122328071734539
chr2	34000001	34500000	0.0937297585101109
chr2	34500001	35000000	-0.0242851350396155
chr2	35000001	35500000	-0.0099113955471743
chr2	35500001	36000000	0.138447866228913
chr2	36000001	36500000	0.0519690057472122
chr2	36500001	37000000	0.0731497558848468
chr2	37000001	37500000	0.0607796005731462
chr2	37500001	38000000	0.0541232471047948
chr2	38000001	38500000	0.0634954775108162
chr2	38500001	39000000	0.067038668676398
chr2	39000001	39500000	0.0219595274316607
chr2	39500001	40000000	-0.0601719165189325
chr2	40000001	40500000	0.0576245363162991
chr2	40500001	41000000	0.026426563082897
chr2	41000001	41500000	-0.00258939410965119
chr2	41500001	42000000	0.0367177746932259
chr2	42000001	42500000	0.0129944285871948
chr2	42500001	43000000	0.0332660302888177
chr2	43000001	43500000	0.142637716836428
chr2	43500001	44000000	0.0430573728063403
chr2	44000001	44500000	0.105539596834369
chr2	44500001	45000000	0.0234175155883349
chr2	45000001	45500000	0.0189934767308519
chr2	45500001	46000000	-0.0412861664641999
chr2	46000001	46500000	0.0409526939111578
chr2	46500001	47000000	0.0914123011300506
chr2	47000001	47500000	0.0552049009016899
chr2	47500001	48000000	-0.00745983644989215
chr2	48000001	48500000	0.0526075252202224
chr2	48500001	49000000	0.0947305718411857
chr2	49000001	49500000	0.0936222646980342
chr2	49500001	50000000	-0.0304152980999211
chr2	50000001	50500000	0.0738744109403623
chr2	50500001	51000000	-0.0571245183281963
chr2	51000001	51500000	0.0794996510873895
chr2	51500001	52000000	0.204988590573497
chr2	52000001	52500000	0.0156077127294043
chr2	52500001	53000000	0.0324407181139049
chr2	53000001	53500000	-0.0485674609137269
chr2	53500001	54000000	0.0690020866105402
chr2	54000001	54500000	0.0880445878122703
chr2	54500001	55000000	0.0575200960544613
chr2	55000001	55500000	0.076422108423111
chr2	55500001	56000000	-0.00605526021112503
chr2	56000001	56500000	-0.0185635498237613
chr2	56500001	57000000	0.0154639253707071
chr2	57000001	57500000	0.0221770416194063
chr2	57500001	58000000	0.0132221815949747
chr2	58000001	58500000	0.134851981182533
chr2	58500001	59000000	0.039323421522593
chr2	59000001	59500000	0.0247263672706742
chr2	59500001	60000000	0.0832264457145968
chr2	60000001	60500000	0.111000259663775
chr2	60500001	61000000	0.0387470278395702
chr2	61000001	61500000	0.0492833137898974
chr2	61500001	62000000	0.00337942197107375
chr2	62000001	62500000	0.0588781254669226
chr2	62500001	63000000	0.0262980596471185
chr2	63000001	63500000	0.075177255331372
chr2	63500001	64000000	0.0295347157383082
chr2	64000001	64500000	0.00825420741599794
chr2	64500001	65000000	0.00795577016716954
chr2	65000001	65500000	-0.0272814354800819
chr2	65500001	66000000	0.0129335524476606
chr2	66000001	66500000	0.0138866582446008
chr2	66500001	67000000	-0.00939160670288726
chr2	67000001	67500000	0.0356618136817672
chr2	67500001	68000000	0.0506851821574974
chr2	68000001	68500000	0.0678849449316076
chr2	68500001	69000000	0.0345170644487067
chr2	69000001	69500000	0.0266848688595952
chr2	69500001	70000000	0.0796181698455074
chr2	70000001	70500000	0.108393466263853
chr2	70500001	71000000	0.0280460399084198
chr2	71000001	71500000	-0.0518445366606399
chr2	71500001	72000000	0.0332823419670437
chr2	72000001	72500000	0.0304904556301535
chr2	72500001	73000000	0.0712376497644682
chr2	73000001	73500000	0.0107046210863707
chr2	73500001	74000000	-0.0111484327682476
chr2	74000001	74500000	0.0108119511093614
chr2	74500001	75000000	0.123938057160982
chr2	75000001	75500000	0.115774765659682
chr2	75500001	76000000	-0.0598249704929034
chr2	76000001	76500000	0.00120132414823776
chr2	76500001	77000000	0.0727452854744149
chr2	77000001	77500000	0.0102766223268096
chr2	77500001	78000000	-0.0220231562448187
chr2	78000001	78500000	-0.0347192256217194
chr2	78500001	79000000	0.127824417698166
chr2	79000001	79500000	-0.00882821238866208
chr2	79500001	80000000	0.00695773640194361
chr2	80000001	80500000	0.0566962445952069
chr2	80500001	81000000	0.0122574986874878
chr2	81000001	81500000	0.0930855521547525
chr2	81500001	82000000	0.076731955562136
chr2	82000001	82500000	0.00295395113963897
chr2	82500001	83000000	0.0676016034659683
chr2	83000001	83500000	0.0886431671345464
chr2	83500001	84000000	0.0746519994990842
chr2	84000001	84500000	0.0626504927628175
chr2	84500001	85000000	0.127020811007155
chr2	85000001	85500000	-0.0899045321362261
chr2	85500001	86000000	0.0336245782071621
chr2	86000001	86500000	0.0554185258229895
chr2	88000001	88500000	0.0270343949113127
chr2	88500001	89000000	0.0929487538771137
chr2	96500001	97000000	0.0138951907866942
chr2	97500001	98000000	-0.180580713345419
chr2	98000001	98500000	-0.0216769276633527
chr2	98500001	99000000	0.0798609204369729
chr2	99000001	99500000	0.0397092864546198
chr2	99500001	100000000	0.0358102854125725
chr2	100000001	100500000	0.0345937044653428
chr2	100500001	101000000	-0.0115420071319569
chr2	101000001	101500000	0.0855037559199947
chr2	101500001	102000000	0.0743547664712205
chr2	102000001	102500000	0.0841505183265863
chr2	102500001	103000000	0.0131147812874012
chr2	103000001	103500000	-0.0925355060266581
chr2	103500001	104000000	-0.0183718916818729
chr2	104000001	104500000	0.0307456011778448
chr2	104500001	105000000	-0.00704271874657757
chr2	105000001	105500000	0.00708981342945415
chr2	105500001	106000000	0.0318360820424614
chr2	106000001	106500000	-0.00900908865919633
chr2	106500001	107000000	0.0518307093226035
chr2	107000001	107500000	0.0164918485345886
chr2	107500001	108000000	0.114105869922879
chr2	108000001	108500000	-0.0564528765070175
chr2	108500001	109000000	0.0277668207938973
chr2	109000001	109500000	NA
chr2	110500001	111000000	-0.179282425192629
chr2	111000001	111500000	-0.13432646023832
chr2	112000001	112500000	-0.0967290812006504
chr2	112500001	113000000	0.15496233293837
chr2	113000001	113500000	0.11177385483926
chr2	113500001	114000000	0.0429761544609907
chr2	114000001	114500000	-0.0424602334817557
chr2	114500001	115000000	-0.0578058058136308
chr2	115000001	115500000	0.100844933232184
chr2	115500001	116000000	0.0280576854560183
chr2	116000001	116500000	0.000154659100567452
chr2	116500001	117000000	-0.0182139361762921
chr2	117000001	117500000	-0.0278369742677118
chr2	117500001	118000000	0.0264083096081228
chr2	118000001	118500000	0.066400449796471
chr2	118500001	119000000	0.0200465101983006
chr2	119000001	119500000	-0.0596866607168098
chr2	119500001	120000000	-0.0290339685302709
chr2	120000001	120500000	-0.121049141870669
chr2	120500001	121000000	-0.134711495171549
chr2	121000001	121500000	-0.068802399201291
chr2	121500001	122000000	-0.0246324944712177
chr2	122000001	122500000	-0.0531743300832816
chr2	122500001	123000000	0.0310146376489214
chr2	123000001	123500000	-0.0330953763575563
chr2	123500001	124000000	-0.0037177168866734
chr2	124000001	124500000	-0.0857459009944117
chr2	124500001	125000000	0.0541717011732835
chr2	125000001	125500000	0.00912699374217745
chr2	125500001	126000000	-0.0632396228923239
chr2	126000001	126500000	0.102393220807081
