chr	start	end	log2_TNratio_corrected
chr1	27000001	27500000	0.131835786413487
chr1	27500001	28000000	0.173972785637103
chr1	28000001	28500000	-0.030961517269072
chr1	28500001	29000000	-0.0952844571668753
chr1	29000001	29500000	-0.0395090070392757
chr1	29500001	30000000	NA
chr1	30000001	30500000	0.0103687145431366
chr1	30500001	31000000	-0.0850787606791069
chr1	31000001	31500000	-0.00494621003804314
chr1	31500001	32000000	-0.00932462064230513
chr1	32000001	32500000	0.0587945338039696
chr1	32500001	33000000	-0.0060420659834172
chr1	33000001	33500000	0.0686690827871432
chr1	33500001	34000000	-0.0231954373612989
chr1	34000001	34500000	0.0923917251484661
chr1	34500001	35000000	0.00213739154239091
chr1	35000001	35500000	0.00426836403517817
chr1	35500001	36000000	0.0295344796704002
chr1	36000001	36500000	0.0926084890689406
chr1	36500001	37000000	0.0678901101985431
chr1	37000001	37500000	0.0800722107715936
chr1	37500001	38000000	0.0579184652434038
chr1	38000001	38500000	0.0569945390895946
chr1	38500001	39000000	0.0461628725800245
chr1	39000001	39500000	-0.00789155256167146
chr1	39500001	40000000	-0.0273456994981167
chr1	40000001	40500000	0.0898713433124746
chr1	40500001	41000000	0.0892813729340513
chr1	41000001	41500000	0.0182036353987549
chr1	41500001	42000000	0.0933018376562819
chr1	42000001	42500000	0.0742047881279266
chr1	42500001	43000000	0.122242390092209
chr1	43000001	43500000	0.0379860593896921
chr1	43500001	44000000	0.057703207383107
chr1	44000001	44500000	0.0909383612494474
chr1	44500001	45000000	0.0854065791773816
chr1	45000001	45500000	0.0963132957652213
chr1	45500001	46000000	-0.0129523288092163
chr1	46000001	46500000	0.0736375005933188
chr1	46500001	47000000	0.209321272953785
chr1	47000001	47500000	0.0615063091751751
chr1	47500001	48000000	0.0528969660193338
chr1	48000001	48500000	-0.0604704869254128
chr1	48500001	49000000	0.11063029790014
chr1	49000001	49500000	0.0687717452550252
chr1	49500001	50000000	0.0726216876781066
chr1	50000001	50500000	0.0272248840746135
chr1	50500001	51000000	-0.00626076173163928
chr1	51000001	51500000	0.0245143816968669
chr1	51500001	52000000	0.112639640743298
chr1	52000001	52500000	0.074900742668884
chr1	52500001	53000000	-0.0421208901858215
chr1	53000001	53500000	0.0433916385253554
chr1	53500001	54000000	0.00684875874083163
chr1	54000001	54500000	0.00920629315873337
chr1	54500001	55000000	0.0835794240059652
chr1	55000001	55500000	0.113663851415263
chr1	55500001	56000000	0.0902453045246883
chr1	56000001	56500000	0.0506239297661844
chr1	56500001	57000000	-0.0037450521443242
chr1	57000001	57500000	0.0472895323037141
chr1	57500001	58000000	0.0839311341011841
chr1	58000001	58500000	0.0695356079494931
chr1	58500001	59000000	0.0839145251031129
chr1	59000001	59500000	0.107440017212911
chr1	59500001	60000000	0.0146899870592671
chr1	60000001	60500000	0.0486021000636434
chr1	60500001	61000000	0.05921820541095
chr1	61000001	61500000	0.0504041508851955
chr1	61500001	62000000	-0.00232131344794766
chr1	62000001	62500000	-0.062732684352003
chr1	62500001	63000000	0.0338572805211136
chr1	63000001	63500000	-0.0137182558428996
chr1	63500001	64000000	-0.0111818574918202
chr1	64000001	64500000	0.100149446929194
chr1	64500001	65000000	0.00674112535548918
chr1	65000001	65500000	0.0392521532353972
chr1	65500001	66000000	0.00944609251019945
chr1	66000001	66500000	0.0804698210515461
chr1	66500001	67000000	0.029330767807455
chr1	67000001	67500000	-0.0247668602060919
chr1	67500001	68000000	-0.000295287824962669
chr1	68000001	68500000	0.0138705345178341
chr1	68500001	69000000	0.12867941757326
chr1	69000001	69500000	0.04217105046363
chr1	69500001	70000000	0.0231904504117502
chr1	70000001	70500000	0.0147489602438956
chr1	70500001	71000000	0.0358617506666795
chr1	71000001	71500000	0.0584585414829721
chr1	71500001	72000000	0.00515081783696824
chr1	72000001	72500000	-0.0416367776229929
chr1	72500001	73000000	0.0637921927683493
chr1	73000001	73500000	-0.00378139797883772
chr1	73500001	74000000	0.0174814522044895
chr1	74000001	74500000	0.0275818392440298
chr1	74500001	75000000	-0.0451267618200174
chr1	75000001	75500000	0.0338889408734938
chr1	75500001	76000000	0.00966915265014478
chr1	76000001	76500000	0.0276012727817596
chr1	76500001	77000000	0.0261498478274032
chr1	77000001	77500000	-0.045669195120984
chr1	77500001	78000000	-0.0665393506099955
chr1	78000001	78500000	-0.00903019997956105
chr1	78500001	79000000	0.0725389272335271
chr1	79000001	79500000	0.081816156437806
chr1	79500001	80000000	0.024118902250632
chr1	80000001	80500000	0.0175473171925777
chr1	80500001	81000000	0.0307577714153528
chr1	81000001	81500000	0.075036025097769
chr1	81500001	82000000	0.0762067293982825
chr1	82000001	82500000	0.0697612078664813
chr1	82500001	83000000	0.0440457806457637
chr1	83500001	84000000	0.00714791856159579
chr1	84000001	84500000	0.0414837661239822
chr1	84500001	85000000	0.063091765584136
chr1	85000001	85500000	0.0393114433763051
chr1	85500001	86000000	0.127824107309097
chr1	86000001	86500000	0.102668216895603
chr1	86500001	87000000	0.0618650504122097
chr1	87000001	87500000	0.0992973341532698
chr1	87500001	88000000	0.056615542901774
chr1	88000001	88500000	0.089870094990575
chr1	88500001	89000000	0.0612587308931463
chr1	89000001	89500000	0.130713509075535
chr1	89500001	90000000	0.107455570551174
chr1	90000001	90500000	0.0164028835079256
chr1	90500001	91000000	0.0274290903612939
chr1	91000001	91500000	0.0933859524120425
chr1	91500001	92000000	0.0149893582358702
chr1	92000001	92500000	0.066320653843603
chr1	92500001	93000000	0.00861656276756557
chr1	93000001	93500000	-0.0391086073941985
chr1	93500001	94000000	0.0684804219567823
chr1	94000001	94500000	-0.0132357223577898
chr1	94500001	95000000	0.0636856515489943
chr1	95000001	95500000	0.0790792608445292
chr1	95500001	96000000	0.0172260367491005
chr1	96000001	96500000	0.10347056363267
chr1	96500001	97000000	0.0455472428880118
chr1	97000001	97500000	0.0936321761998804
chr1	97500001	98000000	0.0923080404782093
chr1	98000001	98500000	-0.0549948290515321
chr1	98500001	99000000	0.0396413379268131
chr1	99000001	99500000	-0.0427846935071457
chr1	99500001	100000000	-0.0219386050326748
chr1	100000001	100500000	-0.0038641359802819
chr1	100500001	101000000	0.0744398650262263
chr1	101000001	101500000	0.0505481985798134
chr1	101500001	102000000	-0.0318288316044243
chr1	102000001	102500000	0.00643793822928777
chr1	102500001	103000000	-0.0027213518824579
chr1	103000001	103500000	0.0122459778869865
chr1	103500001	104000000	-0.333776971080521
chr1	104000001	104500000	0.0677451007832275
chr1	104500001	105000000	0.0427773519569715
chr1	105000001	105500000	0.0183414977653999
chr1	105500001	106000000	0.0387102172427392
chr1	106000001	106500000	0.0312418732792462
chr1	106500001	107000000	0.0847535984990752
chr1	107000001	107500000	-0.0858301969535273
chr1	107500001	108000000	0.105872785126316
chr1	108500001	109000000	0.0686232246496773
chr1	109000001	109500000	0.01644944814753
chr1	109500001	110000000	0.0951023716783624
chr1	110000001	110500000	0.0445065177474993
chr1	110500001	111000000	0.104049105674831
chr1	111000001	111500000	0.0897966671403923
chr1	111500001	112000000	0.0633752089761626
chr1	112000001	112500000	0.0339790635604404
chr1	112500001	113000000	-0.0548573821571347
chr1	113000001	113500000	-0.00759545411180021
chr1	113500001	114000000	-0.022905512362101
chr1	114000001	114500000	0.0898661760464106
chr1	114500001	115000000	0.0275256500247581
chr1	115000001	115500000	0.10046168760163
chr1	115500001	116000000	0.0922451759175973
chr1	116000001	116500000	0.0674004063431232
chr1	116500001	117000000	0.125904172370777
chr1	117000001	117500000	0.035367281479421
chr1	117500001	118000000	0.0507925871940613
chr1	118000001	118500000	0.0745724913037406
chr1	118500001	119000000	0.0188373939440201
chr1	119000001	119500000	0.0165591604340989
chr1	119500001	120000000	0.0610930127983613
chr1	145500001	146000000	-0.0116574898222254
chr1	147000001	147500000	0.140266064342192
chr1	147500001	148000000	0.0922784839927152
chr1	150000001	150500000	0.0324259919056009
chr1	150500001	151000000	0.0745827464470904
chr1	151000001	151500000	-0.0260782919040833
chr1	151500001	152000000	0.0853831115315007
chr1	152000001	152500000	0.0865398303150594
chr1	152500001	153000000	0.0387357004395466
chr1	153000001	153500000	0.0530445407046961
chr1	153500001	154000000	0.0328601903613688
chr1	154000001	154500000	0.0722114927499879
chr1	154500001	155000000	0.034115676115403
chr1	155000001	155500000	0.0307714487712057
chr1	155500001	156000000	0.0341068630789054
chr1	156000001	156500000	0.056408629646842
chr1	156500001	157000000	0.0152245136814079
chr1	157000001	157500000	0.0786037741970971
chr1	157500001	158000000	0.0056203004917806
chr1	158000001	158500000	0.0229499908128774
chr1	158500001	159000000	0.0736434683884102
chr1	159000001	159500000	0.129156421412363
chr1	159500001	160000000	0.143472957607702
chr1	160000001	160500000	0.0339175859809422
chr1	160500001	161000000	0.193939774397714
chr1	161000001	161500000	0.128673218727913
chr1	161500001	162000000	-0.0496825732390812
chr1	162000001	162500000	0.106507326044852
chr1	162500001	163000000	0.0102586429968227
chr1	163000001	163500000	0.0309697914441285
chr1	163500001	164000000	0.0316520405133996
chr1	164000001	164500000	-0.0321402898000406
chr1	164500001	165000000	0.0836548418063023
chr1	165000001	165500000	0.0381618380263526
chr1	165500001	166000000	0.0884286918453691
chr1	166000001	166500000	0.052065330360646
chr1	166500001	167000000	-0.0375098303023656
chr1	167000001	167500000	0.0285781343021289
chr1	167500001	168000000	0.0848651247077266
chr1	168000001	168500000	0.157912768195911
chr1	168500001	169000000	0.0215056258681389
chr1	169000001	169500000	-0.0510318229333551
chr1	169500001	170000000	-0.0159952915924902
chr1	170000001	170500000	0.0706006830007437
chr1	170500001	171000000	0.0391616638278401
chr1	171000001	171500000	0.033139425494889
chr1	171500001	172000000	0.0639268306000631
chr1	172000001	172500000	0.0774470482209136
chr1	172500001	173000000	0.0161154462604877
chr1	173000001	173500000	-0.0246479954914476
chr1	173500001	174000000	0.0647672878913376
chr1	174000001	174500000	0.074439556059169
chr1	174500001	175000000	0.0828778890991038
chr1	175000001	175500000	0.0283461118397106
chr1	175500001	176000000	0.106995023805546
chr1	176000001	176500000	0.0406352090476143
chr1	176500001	177000000	0.131213131374573
chr1	177000001	177500000	0.0551462499159449
chr1	177500001	178000000	0.0265991276822005
chr1	178000001	178500000	0.06834433184675
chr1	178500001	179000000	-0.00952135686602047
chr1	179000001	179500000	0.025951304518391
chr1	179500001	180000000	0.0339487548178714
chr1	180000001	180500000	0.107313479435185
chr1	180500001	181000000	0.052759206942991
chr1	181000001	181500000	0.151179747735833
chr1	181500001	182000000	0.133060781176811
chr1	182000001	182500000	0.0354274668715117
chr1	182500001	183000000	0.0420643065105333
chr1	183000001	183500000	0.0503886959854574
chr1	183500001	184000000	0.115820791580223
chr1	184000001	184500000	0.157671359703838
chr1	184500001	185000000	0.111219695739299
chr1	185000001	185500000	0.0681177836045981
chr1	185500001	186000000	0.127979737558656
chr1	186000001	186500000	0.0614658434541564
chr1	186500001	187000000	0.0177914233856263
chr1	187000001	187500000	0.0498736009095433
chr1	187500001	188000000	0.0134390033031135
chr1	188000001	188500000	0.0247302554339457
chr1	188500001	189000000	0.0426755949557067
chr1	189000001	189500000	0.0500308681671163
chr1	189500001	190000000	0.023793819687496
chr1	190000001	190500000	NA
chr1	190500001	191000000	0.0211232633078409
chr1	191000001	191500000	0.0511773974464413
chr1	191500001	192000000	0.0361453711279555
chr1	192000001	192500000	-0.0252672393831649
chr1	192500001	193000000	0.130665226079183
chr1	193000001	193500000	0.11927249554679
chr1	193500001	194000000	0.0454315993247755
chr1	194000001	194500000	0.0256183870511029
chr1	194500001	195000000	0.0908700657454959
chr1	195000001	195500000	-0.00809115853086776
chr1	195500001	196000000	-0.0648206647391188
chr1	196000001	196500000	0.0661084436037113
chr1	196500001	197000000	-0.133454230279338
chr1	197000001	197500000	-0.0463103155857255
chr1	197500001	198000000	-0.0865380114292483
chr1	198000001	198500000	-0.0187759854126703
chr1	198500001	199000000	0.0501054755621268
chr1	199000001	199500000	-0.0446468126952762
chr1	199500001	200000000	-0.0441536326088614
chr1	200000001	200500000	0.00433175301827933
chr1	200500001	201000000	-0.127310234814956
chr1	201000001	201500000	-0.00935164900195393
chr1	201500001	202000000	-0.0210904228747989
chr1	202000001	202500000	0.0479695393819392
chr1	202500001	203000000	0.0702120514216077
chr1	203000001	203500000	0.0373962087589129
chr1	203500001	204000000	-0.0315821779238506
chr1	204000001	204500000	-0.0552795844346619
chr1	204500001	205000000	-0.0335860445466657
chr1	205000001	205500000	-0.0280684518826623
chr1	205500001	206000000	-0.0405548218090985
chr1	206500001	207000000	0.0156106954074171
chr1	207000001	207500000	0.0150766296451036
chr1	207500001	208000000	-0.161907428522738
chr1	208000001	208500000	-0.0352892739583714
chr1	208500001	209000000	-0.0365957556089147
chr1	209000001	209500000	-0.0468145558830732
chr1	209500001	210000000	-0.0328293222440346
chr1	210000001	210500000	-0.038317170471639
chr1	210500001	211000000	-0.0155920156398079
chr1	211000001	211500000	-0.0827208097837122
chr1	211500001	212000000	0.00218923345577333
chr1	212000001	212500000	-0.0386670509871347
chr1	212500001	213000000	0.094485801407344
chr1	213000001	213500000	-0.0303721548120058
chr1	213500001	214000000	-0.0178326990464057
chr1	214000001	214500000	0.0307689701602251
chr1	214500001	215000000	-0.0206665939559433
chr1	215000001	215500000	-0.16779130818227
chr1	215500001	216000000	-0.067114350575695
chr1	216000001	216500000	0.0285447382662348
chr1	216500001	217000000	0.0114950569340842
chr1	217000001	217500000	0.0675020908823678
chr1	217500001	218000000	0.0625656144228369
chr1	218000001	218500000	-0.0248806011368891
chr1	218500001	219000000	0.00216115934831077
chr1	219000001	219500000	0.0440832470549575
chr1	219500001	220000000	-0.0216835310790264
chr1	220000001	220500000	0.0252437456368133
chr1	220500001	221000000	0.0848748795463403
chr1	221000001	221500000	0.0663978322843372
chr1	221500001	222000000	0.071899060981946
chr1	222000001	222500000	0.096626858869165
chr1	222500001	223000000	0.000745741534478494
chr1	223000001	223500000	0.0980258785226797
chr1	224000001	224500000	0.052485749525911
chr1	224500001	225000000	0.0475096149107477
chr1	225000001	225500000	0.00542778833760202
chr1	225500001	226000000	-0.0542773209105458
chr1	226000001	226500000	-0.0202658232816785
chr1	226500001	227000000	0.0875399032338404
chr1	227000001	227500000	-0.0228825710339916
chr1	227500001	228000000	-0.0260867823461014
chr1	228000001	228500000	-0.0166654217187049
chr1	228500001	229000000	NA
chr1	229000001	229500000	0.0296446517492673
chr1	229500001	230000000	0.0233630327714967
chr1	230000001	230500000	-0.0071608098720572
chr1	230500001	231000000	0.0564567922833716
chr1	231000001	231500000	-0.0326371627184337
chr1	231500001	232000000	0.0816192245122019
chr1	232000001	232500000	0.0862887810202559
chr1	232500001	233000000	0.0325546519222462
chr1	233000001	233500000	0.0110385929830253
chr1	233500001	234000000	0.026384287283883
chr1	234000001	234500000	0.0725940688419936
chr1	234500001	235000000	0.117096112504323
chr1	235000001	235500000	0.0447684163457232
chr1	235500001	236000000	0.147532198864946
chr1	236000001	236500000	0.0331087326359581
chr1	236500001	237000000	0.053041917093739
chr1	237000001	237500000	-0.0221258573261672
chr1	237500001	238000000	0.0194031157211384
chr1	238000001	238500000	0.0451551537227743
chr1	238500001	239000000	0.0984369619284398
chr1	239000001	239500000	0.0567591800924935
chr1	239500001	240000000	0.0874398751827746
chr1	240000001	240500000	0.0287154798952364
chr1	240500001	241000000	0.0362847308771441
chr1	241000001	241500000	0.0839243838913066
chr1	241500001	242000000	0.0349964789948734
chr1	242000001	242500000	0.104792263638335
chr1	242500001	243000000	0.146351324354098
chr1	243500001	244000000	0.0330680845011989
chr1	244000001	244500000	0.159658332913467
chr1	244500001	245000000	0.113207247695945
chr1	245000001	245500000	0.133436626367455
chr1	245500001	246000000	0.130852917138877
chr1	246000001	246500000	0.0305448776147108
chr1	246500001	247000000	0.0871046695387809
chr1	247000001	247500000	0.0886429807581527
chr1	247500001	248000000	0.130274087560233
chr1	248000001	248500000	0.0213736227517594
chr1	248500001	249000000	NA
chr2	1	500000	NA
chr2	500001	1000000	-0.0327504612177651
chr2	1000001	1500000	0.0506416680120073
chr2	1500001	2000000	-0.0109698188598538
chr2	2000001	2500000	-0.0449866180231765
chr2	2500001	3000000	-0.0407804906573581
chr2	3000001	3500000	0.00991730954640876
chr2	3500001	4000000	-0.0105475460051986
chr2	4000001	4500000	-0.0584790804855931
chr2	4500001	5000000	-0.0370954849341329
chr2	5000001	5500000	0.00773905168650901
chr2	5500001	6000000	-0.0580666917320755
chr2	6000001	6500000	-0.000811013109018437
chr2	6500001	7000000	-0.0140218822897173
chr2	7000001	7500000	0.0597300890627092
chr2	7500001	8000000	0.0650743839118479
chr2	8000001	8500000	0.0701501553959835
chr2	8500001	9000000	0.0542561817734227
chr2	9000001	9500000	-0.00646628873597725
chr2	9500001	10000000	-0.0171414142465468
chr2	10000001	10500000	-0.0244615687865669
chr2	10500001	11000000	-0.011408349781723
chr2	11000001	11500000	0.00556239149906025
chr2	11500001	12000000	0.0180823381540173
chr2	12000001	12500000	0.0550295051509533
chr2	12500001	13000000	0.0417542724674035
chr2	13000001	13500000	0.00928314524975082
chr2	13500001	14000000	0.00814608545301575
chr2	14000001	14500000	-0.0438863740176759
chr2	14500001	15000000	-0.0167959883558249
chr2	15000001	15500000	0.0422440557248367
chr2	15500001	16000000	-0.110351011599094
chr2	16000001	16500000	NA
chr2	16500001	17000000	0.0192664691932357
chr2	17000001	17500000	-0.0131829236961955
chr2	17500001	18000000	0.0344879141450027
chr2	18000001	18500000	0.00634672907060642
chr2	18500001	19000000	0.0374413433170956
chr2	19000001	19500000	0.0700559740321964
chr2	19500001	20000000	0.124390947538785
chr2	20000001	20500000	-0.015610219773459
chr2	20500001	21000000	NA
chr2	21000001	21500000	0.0582088339651928
chr2	21500001	22000000	0.0390267649347279
chr2	22000001	22500000	0.0357759792045477
chr2	22500001	23000000	0.0820280975539271
chr2	23000001	23500000	-0.0226629518782003
chr2	23500001	24000000	-0.0177147679684691
chr2	24000001	24500000	0.0142076403167269
chr2	24500001	25000000	0.0646279307247927
chr2	25000001	25500000	0.0299512812077005
chr2	25500001	26000000	-0.0783522262824727
chr2	26000001	26500000	-0.0135004946105763
chr2	26500001	27000000	0.0131676320512176
chr2	27000001	27500000	0.0473187595560232
chr2	27500001	28000000	0.0192470219230093
chr2	28000001	28500000	0.0316689989494132
chr2	28500001	29000000	-0.0167509055902524
chr2	29000001	29500000	0.074597496930596
chr2	29500001	30000000	0.0486733418625944
chr2	30000001	30500000	0.00603241777085454
chr2	30500001	31000000	0.000916290763113253
chr2	31000001	31500000	NA
chr2	31500001	32000000	NA
chr2	32000001	32500000	0.0537722481016558
chr2	32500001	33000000	NA
chr2	33000001	33500000	0.00799572144591682
chr2	33500001	34000000	0.0368462812684376
chr2	34000001	34500000	-0.034343782911442
chr2	34500001	35000000	0.0241201865401347
chr2	35000001	35500000	-0.0161376922087917
chr2	35500001	36000000	-0.0274343317353291
chr2	36000001	36500000	0.0324137547166044
chr2	36500001	37000000	0.0188072010120929
chr2	37000001	37500000	0.0204731196776924
chr2	37500001	38000000	0.14794824448369
chr2	38000001	38500000	0.000817954343324242
chr2	38500001	39000000	0.109691824759271
chr2	39000001	39500000	0.0391979800335212
chr2	39500001	40000000	0.119739677454838
chr2	40000001	40500000	0.0945095770583307
chr2	40500001	41000000	0.0668697822677242
chr2	41000001	41500000	-0.0215941069103662
chr2	41500001	42000000	0.0810504787967921
chr2	42000001	42500000	0.0331406793785314
chr2	42500001	43000000	0.0838896396405463
chr2	43000001	43500000	0.133176688667694
chr2	43500001	44000000	0.013409132491467
chr2	44000001	44500000	0.0765182740017477
chr2	44500001	45000000	0.0115635797635264
chr2	45000001	45500000	0.0310534510398461
chr2	45500001	46000000	0.0283586823446056
chr2	46000001	46500000	0.033638595540918
chr2	46500001	47000000	0.0597987800015148
chr2	47000001	47500000	0.0177740401698785
chr2	47500001	48000000	0.0265613686657386
chr2	48000001	48500000	0.0238832167874525
chr2	48500001	49000000	0.0184513268057976
chr2	49000001	49500000	0.00569824712006631
chr2	49500001	50000000	0.0218718238853323
chr2	50000001	50500000	-0.0450644535814552
chr2	50500001	51000000	-0.0784750278115225
chr2	51000001	51500000	0.0142713483680601
chr2	51500001	52000000	0.0697257738564072
chr2	52000001	52500000	0.0272433993326163
chr2	52500001	53000000	0.0306819409556606
chr2	53000001	53500000	0.0458287441940307
chr2	53500001	54000000	-0.0553429456363729
chr2	54000001	54500000	0.0401639446583431
chr2	54500001	55000000	0.0394046511534329
chr2	55000001	55500000	0.0502993599118291
chr2	55500001	56000000	0.019961666071573
chr2	56000001	56500000	0.0194348255833763
chr2	56500001	57000000	0.00928107781619458
chr2	57000001	57500000	-0.0135036073528076
chr2	57500001	58000000	-0.0047883090777851
chr2	58000001	58500000	-0.00283272123899769
chr2	58500001	59000000	0.0187171729800821
chr2	59000001	59500000	-0.0065116985964285
chr2	59500001	60000000	-0.00785825735366714
chr2	60000001	60500000	0.0655272869670913
chr2	60500001	61000000	0.0514287260740209
chr2	61000001	61500000	0.0243955998398105
chr2	61500001	62000000	-0.0266444763932492
chr2	62000001	62500000	0.0569599791840933
chr2	62500001	63000000	0.0136380572442483
chr2	63000001	63500000	0.108549530684041
chr2	63500001	64000000	-0.0560648281435594
chr2	64000001	64500000	0.128473285256878
chr2	64500001	65000000	0.078943047532071
chr2	65000001	65500000	0.0160228980648906
chr2	65500001	66000000	0.0340534480404671
chr2	66000001	66500000	0.0370821676893006
chr2	66500001	67000000	-0.0154390582087317
chr2	67000001	67500000	0.0038827606669317
chr2	67500001	68000000	0.00549876268870536
chr2	68000001	68500000	0.0521569948408585
chr2	68500001	69000000	0.0682142139591728
chr2	69000001	69500000	0.0034944708636878
chr2	69500001	70000000	0.0181460134367605
chr2	70000001	70500000	0.0284829337580312
chr2	70500001	71000000	0.0972813151669832
chr2	71000001	71500000	0.033653567357753
chr2	71500001	72000000	0.057345422856168
chr2	72000001	72500000	0.0454564490288937
chr2	72500001	73000000	0.0481734384347346
chr2	73000001	73500000	-0.00386959007493606
chr2	73500001	74000000	-0.0196285058784837
chr2	74000001	74500000	-0.0236077661197239
chr2	74500001	75000000	0.0651174244121747
chr2	75000001	75500000	-0.0141191419551961
chr2	75500001	76000000	0.00413967531440419
chr2	76000001	76500000	0.00336712192172665
chr2	76500001	77000000	0.0786594772862659
chr2	77000001	77500000	0.0294203059634779
chr2	77500001	78000000	0.0324038686925017
chr2	78000001	78500000	0.0435784589825252
chr2	78500001	79000000	-0.0457416316376528
chr2	79000001	79500000	-0.00352048481372512
chr2	79500001	80000000	-0.0971833391425891
chr2	80000001	80500000	0.0547786354554223
chr2	80500001	81000000	0.0749444767547348
chr2	81000001	81500000	0.119190360972574
chr2	81500001	82000000	0.00446925766612416
chr2	82000001	82500000	0.0544751580202643
chr2	82500001	83000000	-0.00311416830247197
chr2	83000001	83500000	0.00391586980292082
chr2	83500001	84000000	-0.0416949995637713
chr2	84000001	84500000	0.0573124864322341
chr2	84500001	85000000	-0.00693368228989459
chr2	85000001	85500000	0.00888878025384084
chr2	85500001	86000000	0.0976237587247898
chr2	86000001	86500000	0.144184754243893
chr2	88000001	88500000	0.0226484552785342
chr2	88500001	89000000	0.0673462723011567
chr2	96500001	97000000	0.0667021828842107
chr2	97500001	98000000	0.0117350124678992
chr2	98000001	98500000	0.0707382698763608
chr2	98500001	99000000	0.0693811398893487
chr2	99000001	99500000	0.0125390132162066
chr2	99500001	100000000	0.0172727558991326
chr2	100000001	100500000	-0.0696025555152372
chr2	100500001	101000000	-0.067414826720879
chr2	101000001	101500000	-0.0739218916974732
chr2	101500001	102000000	-0.0827213070876879
chr2	102000001	102500000	-0.00767974185652327
chr2	102500001	103000000	-0.112069828123081
chr2	103000001	103500000	-0.079978298669482
chr2	103500001	104000000	-0.106652023066024
chr2	104000001	104500000	-0.0687633613245515
chr2	104500001	105000000	-0.0679670794425142
chr2	105000001	105500000	-0.0683010626064968
chr2	105500001	106000000	-0.016649392140395
chr2	106000001	106500000	-0.0295163981036066
chr2	106500001	107000000	-0.129201869168008
chr2	107000001	107500000	-0.115325778027549
chr2	107500001	108000000	-0.0424474863427849
chr2	108000001	108500000	-0.125789809952764
chr2	108500001	109000000	-0.0210609714915707
chr2	109000001	109500000	NA
chr2	110500001	111000000	-0.18549781237007
chr2	111000001	111500000	-0.181303177223494
chr2	112000001	112500000	-0.174172909546155
chr2	112500001	113000000	0.072302023553087
chr2	113000001	113500000	0.0826607033146429
chr2	113500001	114000000	-0.034962926738806
chr2	114000001	114500000	-0.0598811743359732
chr2	114500001	115000000	-0.159405035361544
chr2	115000001	115500000	-0.0271600885004992
chr2	115500001	116000000	-0.101339538821856
chr2	116000001	116500000	0.0505202541803118
chr2	116500001	117000000	0.0319603550807327
chr2	117000001	117500000	-0.0285382531996891
chr2	117500001	118000000	0.0799601316563158
chr2	118000001	118500000	0.00629576798406831
chr2	118500001	119000000	-0.0303230337507815
chr2	119000001	119500000	-0.0335207177415024
chr2	119500001	120000000	0.0372471775727481
chr2	120000001	120500000	-0.0126261933371701
chr2	120500001	121000000	-0.0229752890713114
chr2	121000001	121500000	-0.053883264824307
chr2	121500001	122000000	-0.00753598678295754
chr2	122000001	122500000	0.00462163658280241
chr2	122500001	123000000	-0.022108179620008
chr2	123000001	123500000	-0.0557318452735282
chr2	123500001	124000000	-0.0642202416077206
chr2	124000001	124500000	0.0164539158534844
chr2	124500001	125000000	0.047719509523894
chr2	125000001	125500000	0.0487466858911849
chr2	125500001	126000000	-0.023929031390569
chr2	126000001	126500000	0.0166127241225735
chr2	126500001	127000000	0.0583275938531364
chr2	127000001	127500000	-0.042584039616032
chr2	127500001	128000000	-0.0111277300178327
